Neighborhood;Income
Punta Carretas;14271
La Blanqueada;96689
La Blanqueada;93189
La Blanqueada;8189
Castro y P. Castellanos;26000
Villa Garcia y Manga Rur.;61060
Villa Garcia y Manga Rur.;15000
Villa Garcia y Manga Rur.;0
Cordon;50000
Ituzaingo;19500
Ituzaingo;22193
Pta. Rieles y Bella Italia;67220
Pta. Rieles y Bella Italia;37760
Pta. Rieles y Bella Italia;0
Pocitos;102500
Pocitos;60000
La Comercial;19262
La Comercial;22262
Carrasco;40000
Carrasco;26000
Barrio Sur;30000
Cerro;60000
Cerro;17118
Cerro;32118
Casavalle;45193
Casavalle;500
Casavalle;7608
Casavalle;6000
Casavalle;0
Casavalle;3526
Casavalle;3526
Centro;81220
Centro;0
Manga;22271
Manga;30000
Pocitos;7500
Cerro;15000
Cerro;6000
Punta Carretas;129118
Capurro y Bella Vista;25000
Capurro y Bella Vista;31771
Capurro y Bella Vista;0
Prado y Nueva Savona;109000
Pocitos;111214 y5
Casavalle;19000
Casavalle;11000
Piedras Blancas;0
Piedras Blancas;9025
Piedras Blancas;11000
Piedras Blancas;0
Penarol y Lavalleja;4000
Casavalle;11000
Casavalle;28288
Casavalle;0
Casavalle;0
Casavalle;25928
Casavalle;44928
Casavalle;0
Villa Munoz y Retiro;27000
Villa Munoz y Retiro;22262
Villa Garcia y Manga Rur.;18000
Piedras Blancas;37214
Piedras Blancas;2790
Piedras Blancas;0
Piedras Blancas;0
Piedras Blancas;0
Barrio Sur;11600
Maronas y Parque Guarani;52220
Cerro;10900
Cerro;0
Villa Garcia y Manga Rur.;35000
Villa Garcia y Manga Rur.;31271
Villa Garcia y Manga Rur.;30271
Villa Garcia y Manga Rur.;56471
Tres Ombues y Victoria;30000
Tres Ombues y Victoria;14000
Tres Ombues y Victoria;0
Tres Ombues y Victoria;0
Cerro;14500
Cerro;14800
Jardines del Hipodromo;42000
Jardines del Hipodromo;17262
Jardines del Hipodromo;0
Manga y Toledo Chico;20000
Manga y Toledo Chico;1600
Manga y Toledo Chico;0
Cordon;41000
Malvin;109386
Malvin;102193
Malvin;16000
Jardines del Hipodromo;28189
Jardines del Hipodromo;22189
Jardines del Hipodromo;0
Jardines del Hipodromo;0
Penarol y Lavalleja;14980
Penarol y Lavalleja;13500
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;8000
Pocitos;32271
Pocitos;0
Pocitos;145000
Cerro;9000
Cerro;0
Larranaga;47193
Larranaga;22193
Larranaga;0
Larranaga;0
Nuevo Paris;13808
Nuevo Paris;25000
Nuevo Paris;350
Nuevo Paris;0
Nuevo Paris;26288
Pocitos;103000
Pocitos;0
Pocitos;0
Cerro;77000
Cerro;30214
La Teja;14288
La Teja;34082
Cordon;47271
Pque. Batlle y V. Dolores;124859
Barrio Sur;43288
Belvedere;35520
Buceo;11298
La Teja;0
La Teja;25000
Pocitos;50000
Cordon;106271
Cordon;0
Cordon;0
Cordon;0
Cordon;0
Ituzaingo;53189
Mercado Modelo y Bolivar;14000
Mercado Modelo y Bolivar;12000
Penarol y Lavalleja;12271
Penarol y Lavalleja;11303
Larranaga;48772
Larranaga;44180
Nuevo Paris;41319
Nuevo Paris;12000
Nuevo Paris;27271
Nuevo Paris;33193
Nuevo Paris;0
Maronas y Parque Guarani;15000
Villa Espanola;22214
Villa Espanola;9000
Villa Espanola;0
Malvin Norte;30000
Malvin Norte;20000
La Figurita;60868
Union;199720
Union;0
Union;0
Union;0
Colon Sureste y Abayuba;2100
Colon Sureste y Abayuba;0
Tres Cruces;0
Villa Garcia y Manga Rur.;31214
Villa Garcia y Manga Rur.;2300
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Cordon;61250
Cordon;0
Centro;40720
Centro;0
Centro;57220
Centro;30000
Union;18500
Jacinto Vera;32000
Jacinto Vera;32000
Pocitos;39000
Cerro;85262
Cerro;11000
Cerro;31262
Cerro;17960
Cerro;3100
Cerro;0
La Blanqueada;31163
La Blanqueada;0
La Blanqueada;55276
Ituzaingo;14697
Ituzaingo;3200
Ituzaingo;0
Ituzaingo;0
Buceo;50000
La Paloma y Tomkinson;20000
La Paloma y Tomkinson;3800
La Paloma y Tomkinson;0
La Paloma y Tomkinson;0
Belvedere;19517
Lezica y Melilla;38197
Lezica y Melilla;27937
Lezica y Melilla;0
Lezica y Melilla;0
Pocitos;57189
Larranaga;0
Larranaga;20754
La Teja;34197
Belvedere;39262
Belvedere;49262
Pocitos;50000
Villa Espanola;34786
Villa Espanola;47900
Villa Espanola;10948
Villa Munoz y Retiro;67204 y66667
Villa Munoz y Retiro;3000
Carrasco;185000
Carrasco;116271
Carrasco;0
Carrasco;0
Pocitos;58197
Pocitos;24197
Pocitos;0
La Teja;23197
La Teja;0
La Teja;0
La Teja;0
Colon Centro y Noroeste;47288
Colon Centro y Noroeste;2288
Colon Centro y Noroeste;3000
La Teja;44000
La Teja;0
Punta Carretas;83000
Brazo Oriental;94771
Brazo Oriental;107937 y6667
La Comercial;107618
La Comercial;104118
La Figurita;47118
La Figurita;47118
La Figurita;0
La Figurita;0
La Figurita;0
La Figurita;10438
Flor de Maronas;13214
Flor de Maronas;0
Punta Carretas;65700
Carrasco Norte;100000
Carrasco Norte;0
Carrasco Norte;15000
Carrasco Norte;0
Malvin;54189
Malvin;91189
Malvin;0
Malvin;0
Malvin;0
Aires Puros;16500
Las Canteras;3000
Las Canteras;15000
Las Canteras;22288
Las Canteras;0
Capurro y Bella Vista;118965
Capurro y Bella Vista;38689
Capurro y Bella Vista;0
Capurro y Bella Vista;0
Capurro y Bella Vista;0
Villa Espanola;22500
Flor de Maronas;20193
Flor de Maronas;27193
Sayago;47469
Sayago;10000
Sayago;0
Buceo;31220
Buceo;20220
Buceo;57220
Punta Carretas;24731
Malvin Norte;300
Malvin Norte;26271
Malvin Norte;0
Cordon;61687 y66667
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;20000
Mercado Modelo y Bolivar;42193
Mercado Modelo y Bolivar;31441
Mercado Modelo y Bolivar;0
Mercado Modelo y Bolivar;0
Barrio Sur;105000
Barrio Sur;32500
Pocitos;14000
Pocitos;9788
Pocitos;16000
La Teja;50000
La Teja;12000
Casabo y Pajas Blancas;23100
Casabo y Pajas Blancas;23000
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Centro;40118
Centro;0
Centro;32118
Punta Gorda;53000
Punta Gorda;32180
Capurro y Bella Vista;72197
Capurro y Bella Vista;66197
Reducto;27271
Cerrito;0
Cerrito;0
Cerrito;8000
Cerrito;5000
Malvin Norte;86620
Malvin Norte;0
Las Acacias;47271
Las Acacias;0
Las Acacias;0
Ciudad Vieja;53197
Ciudad Vieja;37197
Ciudad Vieja;0
Aguada;48288
Aguada;0
Aguada;0
Aguada;0
Piedras Blancas;49735
Tres Ombues y Victoria;36000
Tres Ombues y Victoria;19233
Tres Ombues y Victoria;0
Tres Ombues y Victoria;3000
Maronas y Parque Guarani;24488
Maronas y Parque Guarani;3000
Maronas y Parque Guarani;11000
Maronas y Parque Guarani;0
Manga y Toledo Chico;35888
Manga y Toledo Chico;42288
Manga y Toledo Chico;0
Union;98820
Union;47220
Flor de Maronas;5100
Flor de Maronas;3000
Flor de Maronas;14000
Pocitos;36214
Pocitos;0
Ciudad Vieja;37262
Ciudad Vieja;48762
Pocitos;127553 y3333
La Paloma y Tomkinson;26271
La Paloma y Tomkinson;10000
La Paloma y Tomkinson;0
Manga y Toledo Chico;0
Manga y Toledo Chico;27000
Union;6500
Union;16660
Union;0
La Teja;43056
La Teja;26262
Pocitos;140083 y3333
Pocitos;53000
Buceo;109214
Flor de Maronas;44214
Flor de Maronas;0
Flor de Maronas;22214
Flor de Maronas;0
Villa Garcia y Manga Rur.;19288
Villa Garcia y Manga Rur.;8400
Villa Garcia y Manga Rur.;21288
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Manga y Toledo Chico;22000
Manga y Toledo Chico;14000
Villa Espanola;13000
Flor de Maronas;47271
Banados de Carrasco;42197
Banados de Carrasco;0
Banados de Carrasco;0
Malvin Norte;17500
Flor de Maronas;12000
Flor de Maronas;12000
Flor de Maronas;3000
Tres Ombues y Victoria;4000
Tres Ombues y Victoria;32262
Tres Ombues y Victoria;0
Tres Ombues y Victoria;8000
Tres Ombues y Victoria;12820
Tres Ombues y Victoria;0
Tres Ombues y Victoria;0
Cordon;12118
Cordon;0
Pocitos;57675
Villa Garcia y Manga Rur.;2193
Villa Garcia y Manga Rur.;52193
Villa Garcia y Manga Rur.;0
Union;30271
Union;8300
Jardines del Hipodromo;18197
Jardines del Hipodromo;21197
Jardines del Hipodromo;12000
Jardines del Hipodromo;12000
Jardines del Hipodromo;0
Punta Gorda;35000
Buceo;99784 y66667
Buceo;82118
Buceo;0
Buceo;0
Punta Gorda;22288
Larranaga;77220
Las Acacias;18900
Capurro y Bella Vista;55220
Cerrito;18500
Cerrito;15000
Pque. Batlle y V. Dolores;109788
Pque. Batlle y V. Dolores;200288
Pque. Batlle y V. Dolores;0
Pque. Batlle y V. Dolores;0
Pocitos;15000
Pocitos;16000
Flor de Maronas;69193
Flor de Maronas;20000
Flor de Maronas;27193
Punta Carretas;143220
Pque. Batlle y V. Dolores;92271
Pque. Batlle y V. Dolores;0
Prado y Nueva Savona;100000
Buceo;53297 y33333
Casabo y Pajas Blancas;24118
Casabo y Pajas Blancas;37118
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Conciliacion;64271
Conciliacion;72271
Conciliacion;0
Paso de las Duranas;40000
Jardines del Hipodromo;5262
Jardines del Hipodromo;28214
Parque Rodo;40200
Parque Rodo;39000
Cerrito;25000
Cerrito;32271
Cerrito;0
Cerrito;17271
Cerrito;0
Centro;12615
Castro y P. Castellanos;31800
Castro y P. Castellanos;40720
Castro y P. Castellanos;31220
Castro y P. Castellanos;15000
La Paloma y Tomkinson;15000
La Figurita;25000
Flor de Maronas;52271
Flor de Maronas;22271
Flor de Maronas;18271
Flor de Maronas;0
Malvin;111236
Malvin;70718
Malvin;0
Malvin;0
Cordon;28624
Paso de las Duranas;41800
Villa Espanola;0
Villa Espanola;45000
Villa Espanola;22193
Villa Espanola;28693
Villa Espanola;500
Villa Espanola;0
Villa Espanola;0
Villa Espanola;0
Villa Espanola;0
Villa Espanola;0
Villa Espanola;0
La Teja;36000
La Teja;3000
Pocitos;43271
Pocitos;32271
Pocitos;0
Pocitos;0
Manga;43262
Manga;44562
Manga;8200
Manga;6700
Brazo Oriental;5262
Brazo Oriental;72262
Brazo Oriental;0
La Figurita;7200
Manga;76000
Manga;45288
Manga;23288
Manga;0
Manga;0
Manga;0
Ciudad Vieja;78121 y33333
Banados de Carrasco;37271
Banados de Carrasco;30271
Casavalle;12700
Casavalle;35000
Aires Puros;18000
Aires Puros;37197
Aires Puros;29197
Aires Puros;0
Aires Puros;0
Malvin;90118
Malvin;73618
Pocitos;83030 y33333
Pocitos;22197
Pocitos;0
Nuevo Paris;0
Nuevo Paris;26000
Punta Gorda;450868
Punta Gorda;2118
Punta Gorda;0
Punta Gorda;30000
Mercado Modelo y Bolivar;14000
Mercado Modelo y Bolivar;0
Cordon;22271
Cordon;28271
Villa Espanola;33109
Villa Espanola;12000
Flor de Maronas;21100
Flor de Maronas;31500
Mercado Modelo y Bolivar;67180
Mercado Modelo y Bolivar;52180
Mercado Modelo y Bolivar;0
Mercado Modelo y Bolivar;0
Union;60000
Manga y Toledo Chico;22271
Buceo;47193
Buceo;18193
Pocitos;50288
Pocitos;52576
Pocitos;0
Punta Carretas;71395 y66667
Paso de las Duranas;1700
Paso de las Duranas;40000
Paso de las Duranas;0
Paso de las Duranas;0
Pta. Rieles y Bella Italia;90000
Pta. Rieles y Bella Italia;17288
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Manga y Toledo Chico;45189
Manga y Toledo Chico;0
Manga y Toledo Chico;0
Manga y Toledo Chico;0
Manga y Toledo Chico;0
Colon Centro y Noroeste;70118
Colon Centro y Noroeste;97118
Colon Centro y Noroeste;0
Piedras Blancas;24000
Buceo;22447
Pque. Batlle y V. Dolores;175730
Pque. Batlle y V. Dolores;150180
Villa Munoz y Retiro;33109
Castro y P. Castellanos;13862
Aguada;47193
Cordon;78540 y66667
Cordon;47220
Cordon;63220
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Casavalle;11320
Casavalle;0
Casavalle;0
Casavalle;0
Pocitos;52180
Buceo;31288
Buceo;25288
Buceo;0
Casabo y Pajas Blancas;174368
Casabo y Pajas Blancas;39118
Cerro;38129
Cerro;11000
Centro;52180
Centro;0
Centro;0
Centro;0
Pocitos;96262
Buceo;0
Buceo;46189
Buceo;0
Buceo;0
Casabo y Pajas Blancas;11000
Casabo y Pajas Blancas;28000
Mercado Modelo y Bolivar;12300
Mercado Modelo y Bolivar;34000
Cordon;74346 y66667
Cordon;19180
Cordon;0
Las Canteras;27000
Las Canteras;0
Las Canteras;22193
Las Canteras;0
Las Canteras;0
Las Canteras;0
Las Canteras;20000
Las Canteras;0
Capurro y Bella Vista;44013
Capurro y Bella Vista;37288
Capurro y Bella Vista;46888
Capurro y Bella Vista;14708
Capurro y Bella Vista;0
Tres Cruces;48271
Tres Cruces;62271
Tres Cruces;0
Tres Cruces;0
Manga y Toledo Chico;22000
Manga y Toledo Chico;0
Pocitos;80000
Pocitos;0
Ituzaingo;0
Ituzaingo;42197
Ituzaingo;10600
Conciliacion;36220
Conciliacion;43220
La Figurita;92000
La Figurita;80000
Belvedere;60000
Belvedere;10000
Belvedere;38092
Belvedere;0
Cordon;30000
Cordon;30000
Buceo;55220
Buceo;64220
Buceo;0
Buceo;0
Paso de la Arena;19197
Paso de la Arena;6000
Paso de la Arena;10000
Paso de la Arena;0
Paso de la Arena;0
Paso de la Arena;0
Paso de la Arena;0
Nuevo Paris;27180
Nuevo Paris;37180
Castro y P. Castellanos;51483
Belvedere;13888
Cordon;62262
Cordon;0
Pta. Rieles y Bella Italia;10000
Pta. Rieles y Bella Italia;0
Carrasco;0
Carrasco;0
Carrasco;20000
Carrasco;0
Carrasco;0
Carrasco;0
Belvedere;0
Belvedere;27000
Prado y Nueva Savona;35193
Pocitos;112189
Las Canteras;42271
Las Canteras;32542
Las Canteras;11000
Las Canteras;0
Conciliacion;46288
Conciliacion;30000
Conciliacion;5000
Conciliacion;0
Conciliacion;14828
Nuevo Paris;5088
Nuevo Paris;26288
Casabo y Pajas Blancas;14200
Casabo y Pajas Blancas;18000
Cerro;22000
Cordon;167762
Malvin;11000
Malvin;22000
Pta. Rieles y Bella Italia;35189
Pta. Rieles y Bella Italia;40000
Pta. Rieles y Bella Italia;0
La Comercial;95688 y66667
La Comercial;0
La Comercial;0
Pocitos;40197
Pocitos;132197
Pocitos;0
Carrasco;0
Carrasco;0
Carrasco;0
Carrasco;0
Paso de las Duranas;19761
Paso de las Duranas;21605
Paso de las Duranas;0
Pocitos;0
Pocitos;17262
Pocitos;0
Maronas y Parque Guarani;21000
Punta Gorda;133500
Punta Gorda;42000
Sayago;61271
Sayago;24906
Penarol y Lavalleja;44271
Penarol y Lavalleja;35271
Penarol y Lavalleja;0
Penarol y Lavalleja;0
Pocitos;152053 y3333
Conciliacion;34288
Conciliacion;0
Cordon;100000
Cordon;120527
Cordon;29201
Cordon;32288
Malvin;113604 y3333
Malvin;111437 y6667
Malvin;25000
Malvin;0
Malvin;0
Barrio Sur;13000
Barrio Sur;81000
Maronas y Parque Guarani;26428
Maronas y Parque Guarani;0
Maronas y Parque Guarani;0
Ituzaingo;13800
Ituzaingo;0
Ituzaingo;0
Ituzaingo;0
Atahualpa;65189
Atahualpa;57189
Atahualpa;0
Atahualpa;0
Cerro;15000
Cerro;15000
Cerro;14271
Cerro;32540
Cerro;42271
Cerro;0
Cerro;32271
Cerro;0
Ciudad Vieja;43000
Belvedere;24000
Belvedere;0
Belvedere;0
Villa Munoz y Retiro;43000
Flor de Maronas;23014
Flor de Maronas;0
Flor de Maronas;0
Las Acacias;22000
Union;48193
Union;22193
Union;0
Paso de las Duranas;31000
Paso de las Duranas;17189
Larranaga;25000
Larranaga;0
Larranaga;30000
Larranaga;0
Punta Carretas;72214
Cerrito;90262
Cerrito;0
Lezica y Melilla;11000
Lezica y Melilla;0
Lezica y Melilla;52193
Lezica y Melilla;0
Lezica y Melilla;0
Lezica y Melilla;0
Capurro y Bella Vista;40180
Capurro y Bella Vista;27180
Palermo;35000
Belvedere;54864
Belvedere;25000
Belvedere;0
Cerro;32271
Cerro;25271
Union;26675
Union;22337
Union;52369
Union;0
Union;0
Union;0
Union;46121
Union;6000
Aires Puros;50763
Punta Carretas;50000
Punta Carretas;30000
Punta Carretas;0
Las Canteras;20288
Las Canteras;0
Paso de las Duranas;33189
Pta. Rieles y Bella Italia;20000
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Tres Cruces;49197
Tres Cruces;42197
Tres Cruces;0
Tres Cruces;0
Penarol y Lavalleja;32288
Penarol y Lavalleja;25288
Penarol y Lavalleja;0
Penarol y Lavalleja;0
Penarol y Lavalleja;0
La Figurita;66271
La Figurita;42171
Cerro;39405
Cerro;26697
Cerro;3000
Union;25000
Union;40000
Union;21114
Pque. Batlle y V. Dolores;11000
Carrasco;0
Carrasco;145380 y6667
Carrasco;0
Carrasco;0
Cerrito;15068
Cerrito;33500
Union;14529
Penarol y Lavalleja;0
Penarol y Lavalleja;44197
Buceo;568954 y6667
Buceo;88114
Buceo;0
Buceo;0
Cerro;26271
Cerro;28071
Cerro;3200
Colon Sureste y Abayuba;6000
Colon Sureste y Abayuba;22328
Malvin;30000
Las Canteras;9769 y5
Las Canteras;0
Las Canteras;8600
Buceo;0
Buceo;10705
Buceo;3000
Buceo;0
Buceo;0
Punta Carretas;39000
Union;61000
Cordon;75099
Cordon;56000
Pocitos;62000
Pocitos;27000
Las Acacias;30288
Las Acacias;0
Las Acacias;0
Aires Puros;20000
Pta. Rieles y Bella Italia;4200
Pta. Rieles y Bella Italia;30432
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Tres Cruces;90000
Tres Cruces;25000
Malvin;47271
Malvin;47271
Malvin;0
Pocitos;58400
Pocitos;40000
Pocitos;24271
Las Canteras;104220
Las Canteras;66216
Las Canteras;92220
Las Canteras;24720
Pocitos;51416 y66667
Pocitos;140000
Centro;72288
Centro;50000
Carrasco Norte;90526 y33333
Carrasco Norte;60201
Carrasco Norte;0
Maronas y Parque Guarani;14500
Maronas y Parque Guarani;22500
Maronas y Parque Guarani;25271
Maronas y Parque Guarani;25271
Maronas y Parque Guarani;0
Manga;40262
Manga;12000
Cerrito;25189
Cerrito;40189
Cerrito;0
Cerrito;0
Villa Munoz y Retiro;110262
Villa Munoz y Retiro;37262
La Comercial;73954 y66667
La Comercial;32288
La Comercial;0
La Teja;0
La Teja;22271
Cordon;103788
Cordon;0
Cordon;0
Las Acacias;12000
Las Acacias;25000
Union;40000
Union;0
Union;0
Union;0
Pque. Batlle y V. Dolores;42771
Pque. Batlle y V. Dolores;163865
La Teja;9500
La Teja;27180
La Teja;0
Punta Gorda;42300
Las Canteras;32288
Las Canteras;29288
Villa Espanola;14271
Villa Espanola;26271
Villa Espanola;18521
Villa Espanola;41000
Pocitos;37214
Pocitos;65214
Pocitos;0
Maronas y Parque Guarani;33088
Jardines del Hipodromo;0
Jardines del Hipodromo;44214
Jardines del Hipodromo;0
Jardines del Hipodromo;5000
Villa Garcia y Manga Rur.;12402
Villa Garcia y Manga Rur.;10000
Malvin;10000
Malvin;62377
Malvin;0
Malvin;0
Aguada;61845 y33333
Aguada;47262
Aguada;0
Aguada;0
Pocitos;36697
Punta Carretas;42900
Villa Espanola;33000
Villa Espanola;44000
Pque. Batlle y V. Dolores;36197
Flor de Maronas;29220
Flor de Maronas;35220
Flor de Maronas;0
Flor de Maronas;0
Punta Carretas;13920
Union;40288
Union;47938
Union;0
Union;0
Capurro y Bella Vista;14771
Carrasco;26000
Carrasco;12000
Parque Rodo;194776 y3333
Parque Rodo;197193
Malvin Norte;76288
Malvin Norte;72288
Malvin Norte;0
Malvin Norte;0
Buceo;11800
Buceo;2000
Colon Centro y Noroeste;25080
Colon Centro y Noroeste;12000
Colon Centro y Noroeste;36220
Colon Centro y Noroeste;17520
Colon Centro y Noroeste;0
Colon Centro y Noroeste;0
Malvin;24000
Malvin;44214
Villa Garcia y Manga Rur.;43180
Villa Garcia y Manga Rur.;2180
La Blanqueada;60262
La Blanqueada;59262
Cerro;35000
Cerro;60000
Pocitos;96835
Villa Espanola;50189
Villa Espanola;32189
Villa Espanola;39000
Buceo;35354
Buceo;15500
Pocitos;30180
Pocitos;25180
Flor de Maronas;0
Flor de Maronas;22064
Malvin;486538
Malvin;2288
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;19714
Casabo y Pajas Blancas;10000
Casabo y Pajas Blancas;0
Centro;18062
Manga y Toledo Chico;43737
Larranaga;135420
Lezica y Melilla;32288
Lezica y Melilla;58788
Flor de Maronas;47220
Flor de Maronas;13000
Brazo Oriental;10749
Lezica y Melilla;17271
Lezica y Melilla;1150
Lezica y Melilla;0
Barrio Sur;50180
Barrio Sur;46180
Casavalle;33972
Casavalle;13000
Casavalle;0
Casavalle;0
Aguada;57675
Aguada;30262
Aguada;0
Carrasco;14288
Carrasco;246454 y6667
Carrasco;0
Carrasco;0
Carrasco;0
Carrasco;0
La Blanqueada;39214
Ciudad Vieja;44788
Ciudad Vieja;65463
Ciudad Vieja;0
Ciudad Vieja;0
Ciudad Vieja;0
Malvin;54318
Malvin;7416 y666667
Malvin;0
Nuevo Paris;7916
Nuevo Paris;27540
Nuevo Paris;0
Nuevo Paris;0
Colon Centro y Noroeste;50000
La Figurita;59214
La Figurita;67214
La Figurita;0
Nuevo Paris;15000
Nuevo Paris;1100
Nuevo Paris;0
Paso de las Duranas;300833 y3333
Paso de las Duranas;30000
Paso de las Duranas;0
Capurro y Bella Vista;29166 y66667
Punta Gorda;11000
Punta Gorda;0
Punta Gorda;0
Aguada;18000
Aguada;62214
Aguada;0
Aguada;0
Centro;39189
Centro;57089
Centro;0
Centro;0
Palermo;29000
Palermo;24000
Sayago;10800
Las Canteras;14500
Las Canteras;8300
Villa Espanola;36220
Villa Espanola;1600
Villa Espanola;29220
Villa Espanola;0
Villa Espanola;0
Manga;15000
La Blanqueada;251866
La Blanqueada;0
Flor de Maronas;12000
Punta Carretas;86050
Jacinto Vera;33993
